"","Country","Year","hog_ideology","leader_ideology","match_hog_leader","democracy","region","AMA.exchange.rate","IMF.based.exchange.rate","Population","Currency","Per.capita.GNI","X.Agriculture..hunting..forestry..fishing..ISIC.A.B..","Changes.in.inventories","Construction..ISIC.F.","Exports.of.goods.and.services","Final.consumption.expenditure","General.government.final.consumption.expenditure","Gross.capital.formation","Gross.fixed.capital.formation..including.Acquisitions.less.disposals.of.valuables.","Household.consumption.expenditure..including.Non.profit.institutions.serving.households.","Imports.of.goods.and.services","Manufacturing..ISIC.D.","X.Mining..Manufacturing..Utilities..ISIC.C.E..","Other.Activities..ISIC.J.P.","Total.Value.Added","X.Transport..storage.and.communication..ISIC.I..","X.Wholesale..retail.trade..restaurants.and.hotels..ISIC.G.H..","Gross.National.Income.GNI..in.USD","Gross.Domestic.Product..GDP.","Military expenditure (% of GDP)"
"4978","Turkmenistan",1994,"leftist","leftist","yes","no","Eastern Europe and Central Asia",0.007539549,0.003839667,4133037," Turkmenistan Manat ",580,752034387,369263474,156958994,3354630430,1332045219,161757689,1013227735,643964261,1170287530,3323201494,918118596,938013685,200834298,2282497315,108786350,125869600,2395687111,2311472523,1.797647059
"4979","Turkmenistan",1995,"leftist","leftist","yes","no","Eastern Europe and Central Asia",0.059546717,0.022183333,4226623," Turkmenistan Manat ",522,353218466,224652856,127096848,3119705161,1510700584,184197225,734780056,510127201,1326503359,3175160779,1217585180,1240249737,179623673,2095413593,105752262,89472607,2206109872,2190025022,2.315846154
"4980","Turkmenistan",1996,"leftist","leftist","yes","no","Eastern Europe and Central Asia",0.651533333,0.651533333,4301093," Turkmenistan Manat ",557,299674307,194057638,246105904,2516597565,1340217415,168785624,1188791395,994733756,1171431792,2547202292,1349946281,1368391691,164986800,2288658958,135779699,73720557,2396326972,2379541799,2.041744359
"4981","Turkmenistan",1997,"leftist","leftist","yes","no","Eastern Europe and Central Asia",0.828683333,0.828683333,4363672," Turkmenistan Manat ",636,537849359,194706148,303620683,1375195752,2190656584,356436878,1303881105,1109174956,1834219706,2208131293,930882967,980046258,369605841,2566367289,277213250,98031898,2773867058,2681068281,3.962270214
"5005","Uganda",1990,"rightist","rightist","yes","no","Sub-Saharan Africa",428.8546667,428.8546667,17586630," Uganda Shilling ",241,1870161236,96127579,117421180,252556692,3627930180,430493837,815748097,719620519,3197436343,660095894,284021187,410972498,868859590,4028821552,161966589,599440458,4240663290,4317904883,2.968526221
"5006","Uganda",1991,"rightist","rightist","yes","no","Sub-Saharan Africa",734.0099167,734.0099167,18171935," Uganda Shilling ",189,1453205700,91632355,110509975,246792404,2947101355,404208463,760412722,668780368,2542892891,614178172,232335382,354325130,767797805,3287871920,142058806,459974504,3438972316,3500301072,2.507998476
"5007","Uganda",1992,"rightist","rightist","yes","no","Sub-Saharan Africa",1133.834333,1133.834333,18801966," Uganda Shilling ",194,1642397750,79811964,114835721,217056041,3163106479,408297431,732574251,652762287,2754809048,586204890,237989799,370047881,781984551,3532431932,139060221,484105809,3644739988,3759194856,1.659177721
"5008","Uganda",1993,"rightist","rightist","yes","no","Sub-Saharan Africa",1195.01675,1195.01675,19462958," Uganda Shilling ",197,1496989804,100655019,129779423,252064302,3268628988,511818326,824320868,723665849,2756810662,592513980,276808626,426815841,929611722,3637359647,156297914,497864943,3826272299,3885267224,1.931366756
"5009","Uganda",1994,"rightist","rightist","yes","no","Sub-Saharan Africa",979.4454167,979.4454167,20125021," Uganda Shilling ",299,2518056747,98201179,193157164,549695220,4919367285,700441321,1151157112,1052955933,4218925964,1015428266,430853985,700256664,1304709829,5691767880,215592622,759994855,6016313668,6109850127,2.015782348
"5010","Uganda",1995,"rightist","rightist","yes","no","Sub-Saharan Africa",968.9166667,968.9166667,20680831," Uganda Shilling ",342,2667507424,9903281,243116906,660931434,5882823817,857497878,1545343563,1535440281,5025325939,1202711217,568177545,885365544,1614321024,6637209908,261267240,965631770,7076305299,7148425194,2.101510533
"5011","Uganda",1996,"rightist","rightist","yes","no","Sub-Saharan Africa",1046.08475,1046.08475,21249572," Uganda Shilling ",338,2420053507,17099333,275335908,837104752,6281462362,1021484854,1530202773,1513103441,5259977509,1675277527,636362438,997611277,1758563344,6757220184,284556460,1021099689,7189164220,7244064694,2.210910902
"5012","Uganda",1997,"rightist","rightist","yes","no","Sub-Saharan Africa",1083.008667,1083.008667,21876935," Uganda Shilling ",356,2564337301,18530759,286946907,747483798,6726525221,1053017160,1680026688,1661495930,5673508061,1302488204,724687722,1170328844,1871798339,7250589375,354712415,1002465568,7780827808,7801397315,2.11670724
"5013","Uganda",1998,"rightist","rightist","yes","no","Sub-Saharan Africa",1240.305833,1240.305833,22537658," Uganda Shilling ",332,2375556539,25716458,300115012,710798891,6354933267,1015990997,1792678757,1766962299,5338942270,1471044697,698779636,1115572090,1843569140,6963267305,328587857,999866668,7483726993,7493399837,2.442355813
"5014","Uganda",1999,"rightist","rightist","yes","no","Sub-Saharan Africa",1454.827167,1454.827167,23279247," Uganda Shilling ",305,2186798542,4070139,307199828,695617438,6091394553,976122867,1820075819,1816005680,5115271686,1409292951,681492973,1069580044,1766099219,6607054644,326143486,951233524,7097569699,7114173413,2.655734032
"5015","Uganda",2000,"rightist","rightist","yes","no","Sub-Saharan Africa",1644.475333,1644.475333,24020697," Uganda Shilling ",277,2010815660,26705080,305875051,618285114,5919060505,956160498,1648578952,1621873872,4962900007,1383723156,638314407,1020259808,1730105146,6325479584,336237680,922186239,6660919979,6778753495,1.764607708
"5016","Uganda",2001,"rightist","rightist","yes","no","Sub-Saharan Africa",1755.65875,1755.65875,24763325," Uganda Shilling ",276,1941975062,26814017,318307220,642904173,6242345220,1044070787,1700766245,1673952228,5198274434,1515397138,694074902,1104977376,1874774274,6619082963,410495989,968553043,6828747715,7046787987,1.683245146
"5017","Uganda",2002,"rightist","rightist","yes","no","Sub-Saharan Africa",1797.5505,1797.5505,25545090," Uganda Shilling ",284,1850869242,27762769,362759802,654237419,6590219053,1115093907,1865527754,1837764985,5475125146,1647473350,718766694,1189112833,2043089179,6894069940,439542955,1008695929,7252017466,7412789671,1.634674737
"5018","Uganda",2003,"rightist","rightist","yes","no","Sub-Saharan Africa",1963.720083,1963.720083,26354736," Uganda Shilling ",291,2095859952,43897466,381638540,778780135,6803029116,1117999122,2077886420,2033988955,5685029994,1756755679,730066716,1190824313,2125700210,7327920094,477403855,1056493224,7671998949,7834565335,1.691687846
"5019","Uganda",2004,"rightist","rightist","yes","no","Sub-Saharan Africa",1810.304714,1810.304714,27146084," Uganda Shilling ",336,2408820209,13334916,484794853,1048809721,7908239132,1310149219,2609751585,2596416669,6598089912,2093189802,879822822,1434322108,2554456870,8722686187,593717141,1246575006,9121681146,9375215636,1.76615583
"5020","Uganda",2005,"rightist","rightist","yes","no","Sub-Saharan Africa",1780.665777,1780.665777,27946588," Uganda Shilling ",388,2980715397,32419922,585189051,1415955797,9349166234,1467400654,3081986335,3049566413,7881765580,2598642401,1028511673,1725192177,2924917188,10401980454,701038367,1484928274,10829471941,11158132910,1.684322688
"5021","Uganda",2006,"rightist","rightist","yes","no","Sub-Saharan Africa",1831.453405,1831.453405,28773227," Uganda Shilling ",415,3080393430,40141692,595291278,1521848762,10813314052,1573786702,3249168986,3209027295,9239527351,3269695019,1137485717,1931152400,3245170605,11475498424,906789137,1716701574,11932224701,12237265413,1.503426017
"5022","Uganda",2007,"rightist","rightist","yes","no","Sub-Saharan Africa",1723.491772,1723.491772,29629804," Uganda Shilling ",498,3470309048,49654155,796357704,2372302454,12551056305,1620687530,4433021806,4383367651,10930368775,4156934753,1400906187,2523995864,3832371760,13963793681,1165750762,2175008542,14768376950,15057535087,1.39447189
"5023","Uganda",2008,"rightist","rightist","yes","no","Sub-Saharan Africa",1720.443883,1720.443883,30509862," Uganda Shilling ",586,4380536787,60320067,971525528,3034626772,15710824620,1751129056,4757614262,4695578973,13959695564,5301819556,1772819880,3034427383,4323636997,16831683782,1403989062,2717568024,17870870039,18201246098,1.347344972
"5024","Uganda",2009,"rightist","rightist","yes","no","Sub-Saharan Africa",2030.488074,2030.488074,31412520," Uganda Shilling ",784,9187189648,119287393,726069355,3237570135,21396698433,1975173368,5819732628,5700445235,19421525064,7800874230,3603602701,4255387660,6830728098,25710493071,891862165,3819256146,24623644699,24918911509,1.432317233
"5025","Uganda",2010,"rightist","rightist","yes","no","Sub-Saharan Africa",2177.557507,2177.557507,32341728," Uganda Shilling ",938,8620793833,123997498,1366817568,3358945779,24918737479,2129174903,7401195623,7277198124,22789562576,8804199537,5904087534,7048279890,8720797837,31606174723,1202135613,4647349983,30321899201,30700906718,2.460093877
"5026","Uganda",2011,"rightist","rightist","yes","no","Sub-Saharan Africa",2522.746321,2522.746321,33295738," Uganda Shilling ",844,7959978734,106962321,1368257257,4023725250,23217722231,1868150697,6985480037,6878517716,21349571534,8440871464,5517055102,6631279220,7379668407,28375985512,1133330602,3903471291,28093359078,28412315853,2.5387867
"5027","Uganda",2012,"rightist","rightist","yes","no","Sub-Saharan Africa",2504.563078,2504.563078,34273295," Uganda Shilling ",884,8053349228,138401960,1432881696,4719147168,26395611352,3166158236,8014536828,7876134869,23229453116,8937200739,5343093730,6561559439,8190444859,30079847645,1460988475,4380623950,30311484780,30832656076,1.165432705
"5028","Uganda",2013,"rightist","rightist","yes","no","Sub-Saharan Africa",2586.889569,2586.889569,35273570," Uganda Shilling ",653,7546934313,133231587,1542228240,4290614379,17594623382,929735767,6288720556,6155488969,16664887616,5698775577,4856093958,6115137031,3888768110,21820434289,759227291,1968139303,23046218316,23468314505,1.335193177
"5029","Uganda",2014,"rightist","rightist","yes","no","Sub-Saharan Africa",2599.788521,2599.788521,36336539," Uganda Shilling ",1053,8137574799,238087402,1807109843,4910514462,30758776780,2142289726,9643219238,9405131836,28616487054,8519819222,5728293312,7200171945,12169887764,37215470641,2347226577,5553499712,38258189897,38986722571,0.885150158
"5030","Uganda",2015,"rightist","rightist","yes","no","Sub-Saharan Africa",3240.64542,3240.64542,37477356," Uganda Shilling ",767,6591625651,167176426,1637187602,4010949176,24059888140,2241735235,7102657291,6935480865,21818152905,5959653752,5283836076,6690853590,8214549423,28323200544,1620961504,3568022773,28728776764,29296831595,1.043148025
"5031","Uganda",2016,"rightist","rightist","yes","no","Sub-Saharan Africa",3420.098007,3420.098007,38748299," Uganda Shilling ",773,7380204653,168118572,1610877514,4349112724,24137089306,2399144116,7619656158,7451537586,21737945191,5626601221,4650145418,6039102123,8122130548,28445209994,1666956563,3625938593,29944922211,30479363533,1.043258433
"5032","Uganda",2017,"rightist","rightist","yes","no","Sub-Saharan Africa",3611.224458,3611.224458,40127085," Uganda Shilling ",769,7242082074,179549765,1764763868,4774803698,25263146354,2631622929,7728953638,7549403873,22631523425,6393953979,4967479063,6527820381,8324844564,29341162653,1642757411,3838894354,30849946621,31593349370,1.105465348
"5033","Uganda",2018,"rightist","rightist","yes","no","Sub-Saharan Africa",3727.071722,3727.071722,41515395," Uganda Shilling ",798,7819871149,204943229,1951760481,4708729067,27215875867,2779274534,8504121174,8299177945,24436601334,7285296204,5357285263,7118047169,8894946702,31541423528,1746225006,4010573020,33116960109,34075615745,1.232713045
"5034","Uganda",2019,"rightist","rightist","yes","no","Sub-Saharan Africa",3704.049072,3704.049072,42949080," Uganda Shilling ",857,8903589497,249907949,2113583975,4529390191,30088640443,3187518493,9388666234,9138758285,26901121951,6878051114,5846577719,7815695166,9978332148,35059363851,1984325406,4263837659,36795977716,37774752756,1.744800411
"5035","Uganda",2020,"rightist","rightist","yes","no","Sub-Saharan Africa",3718.248923,3718.248923,44404611," Uganda Shilling ",843,9426348702,274138822,2009393000,4245456035,31242303331,3954234809,9191384330,8917245508,27288068522,8651503045,6087878600,8120614364,9980335109,35484642225,1937738424,4010212627,37416949098,38060791827,2.73212093
"5051","Ukraine",2005,"rightist","rightist","no","no","Eastern Europe and Central Asia",5.124729,5.124729,46912610," Hryvnia ",1815,7920223684,533881889,3481549951,42593471772,68429764774,15641022189,20084574228,19550692339,52788742585,41868945655,16516580682,23456264712,22678272354,78925929547,10004236322,11385382525,85157868836,89238865119,2.792489331
"5052","Ukraine",2006,"centrist","rightist","no","yes","Eastern Europe and Central Asia",5.05,5.05,46592556," Hryvnia ",2276,8099405941,129702970,4550693069,48355049505,87495049505,19745346535,27459603960,27329900990,67749702970,51424950495,20977227723,29622772277,29131683168,98017425743,12062376238,14550495050,1.06e+11,1.12e+11,2.771591813
"5053","Ukraine",2007,"leftist","rightist","no","yes","Eastern Europe and Central Asia",5.05,5.05,46313068," Hryvnia ",3067,9344950495,927722772,6619801980,61412079208,1.16e+11,25335049505,4.132e+10,40392277228,90209702970,69542970297,27373663366,38979801980,41418217822,1.32e+11,15322772277,20031089109,1.42e+11,1.49e+11,2.870002817
"5054","Ukraine",2008,"leftist","rightist","no","yes","Eastern Europe and Central Asia",5.267221417,5.267221417,46062937," Hryvnia ",3872,12293768361,2729902327,6287565564,81376301866,1.51e+11,31928978620,51528306583,48798404257,1.19e+11,95770798320,29884257286,46540287679,54610197151,1.65e+11,18403631124,26455884228,1.78e+11,1.88e+11,2.672922275
"5055","Ukraine",2009,"leftist","rightist","no","yes","Eastern Europe and Central Asia",7.791240333,7.791240333,45863884," Hryvnia ",2503,8393657133,-1575358926,3170483638,52180908637,1.03e+11,23630255534,20747017559,22322376484,79142212744,54148246229,17402235613,26925623011,36892457132,1.07e+11,13670480622,17500037756,1.15e+11,1.22e+11,2.84035387
"5056","Ukraine",2010,"centrist","centrist","no","yes","Eastern Europe and Central Asia",7.935639417,7.935639417,45683020," Hryvnia ",2976,10129618520,5175134333,4456603702,63998497580,1.13e+11,26370149778,28390402861,23215268528,86737686009,69484255905,17982167852,30768409095,39642678237,1.2e+11,14622388179,20656936561,1.36e+11,1.36e+11,2.741996542
"5057","Ukraine",2011,"centrist","centrist","no","no","Eastern Europe and Central Asia",7.967562833,7.967562833,45516134," Hryvnia ",3537,13373600212,7753186425,4967014485,81280563900,1.37e+11,28328235964,36608183218,28854996793,1.09e+11,92064037064,19413088197,36001347715,43225639660,1.41e+11,17768168631,25555242457,1.61e+11,1.63e+11,2.258287711
"5058","Ukraine",2012,"centrist","centrist","no","no","Eastern Europe and Central Asia",7.991029333,7.991029333,45406226," Hryvnia ",3977,13738530472,4693763273,4886604513,83883936855,1.53e+11,32782635262,38171678175,33477914902,1.2e+11,99091614731,21763404030,38253895368,50734890724,1.52e+11,17799709407,26390217230,1.81e+11,1.76e+11,2.353451977
"5059","Ukraine",2013,"centrist","centrist","no","no","Eastern Europe and Central Asia",7.993,7.993,45307099," Hryvnia ",4143,16106343050,2957712999,4616789691,78744026023,1.66e+11,34063680721,33891530089,30933817090,1.32e+11,95674965595,20649943701,36938946578,56027023646,1.61e+11,19123608157,27804328788,1.88e+11,1.83e+11,2.392895308
"5065","Ukraine",2019,"rightist","rightist","no","no","Eastern Europe and Central Asia",25.84558933,25.84558933,44211094," Hryvnia ",3524,13795893582,-4252098824,4156608643,63448582226,1.43e+11,28900056809,22913735584,27165834408,1.14e+11,75832861643,16601826891,30590828857,44818324127,1.32e+11,17308794713,21716858252,1.56e+11,1.54e+11,4.06793765
"5098","United Kingdom",1990,"rightist","rightist","yes","yes","Western Europe and North America",0.563177167,0.563177167,57210442," Pound Sterling ",19512,14276443499,-5815248192,68201671292,2.52e+11,9.36e+11,2.03e+11,2.52e+11,2.58e+11,7.33e+11,2.72e+11,1.82e+11,2.35e+11,4.92e+11,1.05e+12,96279117326,1.48e+11,1.12e+12,1.09e+12,3.983217695
"5099","United Kingdom",1991,"rightist","rightist","yes","yes","Western Europe and North America",0.567015333,0.567015333,57359454," Pound Sterling ",20396,14639671120,-12255121849,66719687769,2.55e+11,9.96e+11,2.22e+11,2.25e+11,2.37e+11,7.74e+11,2.59e+11,1.86e+11,2.42e+11,5.19e+11,1.1e+12,1e+11,1.54e+11,1.17e+12,1.14e+12,4.116802423
"5100","United Kingdom",1992,"rightist","rightist","yes","yes","Western Europe and North America",0.569774167,0.569774167,57509240," Pound Sterling ",21245,14988589339,-4689073595,64993332739,2.68e+11,1.05e+12,2.35e+11,2.23e+11,2.28e+11,8.12e+11,2.76e+11,1.89e+11,2.49e+11,5.48e+11,1.14e+12,1.04e+11,1.6e+11,1.22e+12,1.18e+12,3.864717766
"5101","United Kingdom",1993,"rightist","rightist","yes","yes","Western Europe and North America",0.666756553,0.666756553,57647463," Pound Sterling ",19055,13605984005,-172097296,56526639013,2.61e+11,9.44e+11,2.04e+11,1.96e+11,1.96e+11,7.4e+11,2.64e+11,1.66e+11,2.2e+11,5.08e+11,1.03e+12,92875321134,1.43e+11,1.1e+12,1.06e+12,3.590649512
"5102","United Kingdom",1994,"rightist","rightist","yes","yes","Western Europe and North America",0.653426604,0.653426604,57785900," Pound Sterling ",20762,15112124203,7261178179,59966526845,2.94e+11,1.01e+12,2.15e+11,2.22e+11,2.15e+11,7.94e+11,2.94e+11,1.87e+11,2.43e+11,5.43e+11,1.12e+12,1.01e+11,1.56e+11,1.2e+12,1.14e+12,3.381933718
"5103","United Kingdom",1995,"rightist","rightist","yes","yes","Western Europe and North America",0.63366812,0.63366812,57930364," Pound Sterling ",22564,16401330084,8531279749,61244993673,3.47e+11,1.09e+12,2.3e+11,2.51e+11,2.43e+11,8.57e+11,3.39e+11,2.06e+11,2.65e+11,6.01e+11,1.22e+12,1.1e+11,1.67e+11,1.31e+12,1.35e+12,2.854199491
"5104","United Kingdom",1996,"rightist","rightist","yes","yes","Western Europe and North America",0.640958255,0.640958255,58078586," Pound Sterling ",23705,15077424972,4320094138,65029196012,3.75e+11,1.15e+12,2.36e+11,2.68e+11,2.64e+11,9.1e+11,3.67e+11,2.15e+11,2.82e+11,6.32e+11,1.29e+12,1.17e+11,1.8e+11,1.38e+12,1.42e+12,2.724592322
"5105","United Kingdom",1997,"leftist","leftist","yes","yes","Western Europe and North America",0.610836114,0.610836114,58250198," Pound Sterling ",26427,14629128489,7137757410,67831614797,4.03e+11,1.28e+12,2.51e+11,2.76e+11,2.68e+11,1.03e+12,3.93e+11,2.33e+11,3e+11,6.91e+11,1.41e+12,1.34e+11,2.04e+11,1.54e+12,1.56e+12,2.560148772
"5106","United Kingdom",1998,"leftist","leftist","yes","yes","Western Europe and North America",0.603823594,0.603823594,58438321," Pound Sterling ",28472,15497903842,10251338404,77345437395,4.04e+11,1.36e+12,2.66e+11,3.01e+11,2.9e+11,1.1e+12,4.12e+11,2.38e+11,3.02e+11,7.27e+11,1.49e+12,1.5e+11,2.19e+11,1.66e+12,1.66e+12,2.495962275
"5107","United Kingdom",1999,"leftist","leftist","yes","yes","Western Europe and North America",0.618056845,0.618056845,58635202," Pound Sterling ",28712,14267296077,8198275031,84256003993,4.1e+11,1.4e+12,2.79e+11,3.04e+11,2.96e+11,1.12e+12,4.27e+11,2.32e+11,2.96e+11,7.43e+11,1.52e+12,1.56e+11,2.23e+11,1.68e+12,1.69e+12,2.422909593
"5108","United Kingdom",2000,"leftist","leftist","yes","yes","Western Europe and North America",0.660930833,0.660930833,58850043," Pound Sterling ",28386,13658010104,10010124610,86095241938,4.27e+11,1.38e+12,2.78e+11,3.05e+11,2.95e+11,1.1e+12,4.47e+11,2.21e+11,2.9e+11,7.32e+11,1.49e+12,1.59e+11,2.14e+11,1.67e+12,1.67e+12,2.372796645
"5109","United Kingdom",2001,"leftist","leftist","yes","yes","Western Europe and North America",0.694655,0.694655,59092016," Pound Sterling ",28050,12564510440,5690594612,86480339161,4.21e+11,1.38e+12,2.86e+11,2.99e+11,2.93e+11,1.09e+12,4.5e+11,2.05e+11,2.69e+11,7.39e+11,1.48e+12,1.57e+11,2.18e+11,1.66e+12,1.65e+12,2.411122101
"5110","United Kingdom",2002,"leftist","leftist","yes","yes","Western Europe and North America",0.667223333,0.667223333,59355690," Pound Sterling ",30432,15937692027,8261101980,97739387611,4.37e+11,1.5e+12,3.25e+11,3.26e+11,3.18e+11,1.18e+12,4.8e+11,2.16e+11,2.81e+11,8.11e+11,1.61e+12,1.68e+11,2.33e+11,1.81e+12,1.79e+12,2.485659675
"5111","United Kingdom",2003,"leftist","leftist","yes","yes","Western Europe and North America",0.6124725,0.6124725,59649799," Pound Sterling ",34871,17473437583,8046075538,1.15e+11,4.93e+11,1.73e+12,3.88e+11,3.69e+11,3.61e+11,1.34e+12,5.38e+11,2.37e+11,3.13e+11,9.43e+11,1.85e+12,1.97e+11,2.67e+11,2.08e+12,2.06e+12,2.552062015
"5112","United Kingdom",2004,"leftist","leftist","yes","yes","Western Europe and North America",0.54618,0.54618,59995851," Pound Sterling ",40716,17679153393,9081255264,1.36e+11,5.81e+11,2.05e+12,4.71e+11,4.29e+11,4.2e+11,1.58e+12,6.39e+11,2.65e+11,3.54e+11,1.13e+12,2.18e+12,2.32e+11,3.1e+11,2.44e+12,2.42e+12,2.497821368
"5113","United Kingdom",2005,"leftist","leftist","yes","yes","Western Europe and North America",0.549998333,0.549998333,60383741," Pound Sterling ",42579,13887314810,11407307295,1.48e+11,6.41e+11,2.15e+12,5e+11,4.55e+11,4.44e+11,1.64e+12,6.96e+11,2.67e+11,3.67e+11,1.2e+12,2.29e+12,2.39e+11,3.19e+11,2.57e+12,2.54e+12,2.422716076
"5114","United Kingdom",2006,"leftist","leftist","yes","yes","Western Europe and North America",0.543486667,0.543486667,60803700," Pound Sterling ",44392,15492560382,13878905340,1.57e+11,7.43e+11,2.27e+12,5.38e+11,4.95e+11,4.81e+11,1.73e+12,7.96e+11,2.72e+11,3.87e+11,1.3e+12,2.44e+12,2.45e+11,3.37e+11,2.7e+12,2.71e+12,2.369674403
"5115","United Kingdom",2007,"leftist","leftist","yes","yes","Western Europe and North America",0.499771667,0.499771667,61260676," Pound Sterling ",50026,17389941407,14090434632,1.83e+11,7.86e+11,2.58e+12,6.1e+11,5.73e+11,5.59e+11,1.97e+12,8.48e+11,2.99e+11,4.26e+11,1.49e+12,2.78e+12,2.86e+11,3.81e+11,3.06e+12,3.09e+12,2.374657771
"5116","United Kingdom",2008,"leftist","leftist","yes","yes","Western Europe and North America",0.54396625,0.54396625,61742151," Pound Sterling ",46855,19718135087,-1137938245,1.69e+11,8.01e+11,2.47e+12,5.98e+11,5.13e+11,5.14e+11,1.87e+12,8.53e+11,2.81e+11,4.14e+11,1.42e+12,2.65e+12,2.74e+11,3.57e+11,2.89e+12,2.93e+12,2.487150085
"5117","United Kingdom",2009,"leftist","leftist","yes","yes","Western Europe and North America",0.641919263,0.641919263,62243378," Pound Sterling ",38514,16319809353,-28720122683,1.22e+11,6.44e+11,2.09e+12,5.32e+11,3.62e+11,3.91e+11,1.56e+12,6.76e+11,2.18e+11,3.27e+11,1.22e+12,2.2e+12,2.23e+11,2.93e+11,2.4e+12,2.42e+12,2.647724533
"5118","United Kingdom",2010,"rightist","rightist","yes","yes","Western Europe and North America",0.647179346,0.647179346,62760039," Pound Sterling ",39714,14736255206,9462601120,1.25e+11,7.12e+11,2.13e+12,5.37e+11,4.04e+11,3.95e+11,1.59e+12,7.54e+11,2.37e+11,3.44e+11,1.23e+12,2.24e+12,2.29e+11,3.03e+11,2.49e+12,2.49e+12,2.567999605
"5119","United Kingdom",2011,"rightist","rightist","yes","yes","Western Europe and North America",0.624140836,0.624140836,63286362," Pound Sterling ",42309,18180191633,5167103024,1.31e+11,8.29e+11,2.27e+12,5.58e+11,4.23e+11,4.18e+11,1.71e+12,8.55e+11,2.49e+11,3.58e+11,1.31e+12,2.38e+12,2.5e+11,3.15e+11,2.68e+12,2.67e+12,2.499039878
"5120","United Kingdom",2012,"rightist","rightist","yes","yes","Western Europe and North America",0.633046989,0.633046989,63808727," Pound Sterling ",42019,17050866981,3122990923,1.31e+11,8.22e+11,2.31e+12,5.63e+11,4.3e+11,4.27e+11,1.74e+12,8.53e+11,2.51e+11,3.63e+11,1.34e+12,2.42e+12,2.5e+11,3.18e+11,2.68e+12,2.71e+12,2.417817484
"5121","United Kingdom",2013,"rightist","rightist","yes","yes","Western Europe and North America",0.639660578,0.639660578,64302297," Pound Sterling ",42563,17640605651,3558137049,1.4e+11,8.37e+11,2.37e+12,5.61e+11,4.59e+11,4.56e+11,1.81e+12,8.81e+11,2.66e+11,3.77e+11,1.37e+12,2.49e+12,2.54e+11,3.24e+11,2.74e+12,2.79e+12,2.292320474
"5122","United Kingdom",2014,"rightist","rightist","yes","yes","Western Europe and North America",0.607729627,0.607729627,64773504," Pound Sterling ",46476,22840749218,20810241003,1.58e+11,8.7e+11,2.59e+12,6.09e+11,5.4e+11,5.19e+11,1.98e+12,9.34e+11,2.87e+11,3.99e+11,1.52e+12,2.73e+12,2.79e+11,3.59e+11,3.01e+12,3.07e+12,2.184485492
"5123","United Kingdom",2015,"rightist","rightist","yes","yes","Western Europe and North America",0.654545479,0.654545479,65224364," Pound Sterling ",44018,18473888201,10932777370,1.6e+11,8.11e+11,2.46e+12,5.72e+11,5.21e+11,5.1e+11,1.89e+12,8.59e+11,2.71e+11,3.68e+11,1.46e+12,2.62e+12,2.67e+11,3.44e+11,2.87e+12,2.93e+12,2.048908004
"5124","United Kingdom",2016,"rightist","rightist","yes","yes","Western Europe and North America",0.740634464,0.740634464,65655203," Pound Sterling ",40157,15477270586,2686885498,1.47e+11,7.73e+11,2.27e+12,5.17e+11,4.84e+11,4.82e+11,1.75e+12,8.26e+11,2.43e+11,3.25e+11,1.36e+12,2.41e+12,2.51e+11,3.12e+11,2.64e+12,2.7e+12,1.984490968
"5125","United Kingdom",2017,"rightist","rightist","yes","yes","Western Europe and North America",0.777002598,0.777002598,66064804," Pound Sterling ",40180,15896986741,4989687305,1.49e+11,8.23e+11,2.23e+12,4.99e+11,4.92e+11,4.87e+11,1.73e+12,8.62e+11,2.41e+11,3.27e+11,1.34e+12,2.39e+12,2.44e+11,3.15e+11,2.65e+12,2.68e+12,1.95002886
"5126","United Kingdom",2018,"rightist","rightist","yes","yes","Western Europe and North America",0.749581638,0.749581638,66432993," Pound Sterling ",42734,16317101948,1652922027,1.61e+11,8.99e+11,2.4e+12,5.31e+11,5.21e+11,5.19e+11,1.87e+12,9.43e+11,2.54e+11,3.5e+11,1.44e+12,2.57e+12,2.62e+11,3.4e+11,2.84e+12,2.88e+12,1.944555695
"5127","United Kingdom",2019,"rightist","rightist","yes","yes","Western Europe and North America",0.78344511,0.78344511,66778659," Pound Sterling ",42766,17271152538,15951340867,1.59e+11,8.93e+11,2.38e+12,5.43e+11,5.22e+11,5.06e+11,1.84e+12,9.39e+11,2.49e+11,3.45e+11,1.43e+12,2.55e+12,2.63e+11,3.43e+11,2.86e+12,2.86e+12,1.985253731
"5128","United Kingdom",2020,"rightist","rightist","yes","yes","Western Europe and North America",0.779999577,0.779999577,67059474," Pound Sterling ",39425,17411547911,-5724362081,1.37e+11,7.91e+11,2.23e+12,6.09e+11,4.67e+11,4.72e+11,1.62e+12,7.81e+11,2.36e+11,3.23e+11,1.42e+12,2.44e+12,2.37e+11,3.08e+11,2.64e+12,2.7e+12,2.162215913
"5129","United States of America",1990,"rightist","rightist","yes","yes","Western Europe and North America",1,1,248083732," US Dollar ",23792,90472153846,1.4546e+10,2.5e+11,5.52e+11,4.76e+12,9.48e+11,1.28e+12,1.27e+12,3.81e+12,6.3e+11,1.04e+12,1.29e+12,2.9e+12,5.96e+12,5.3e+11,9.01e+11,5.9e+12,5.96e+12,5.605175294
